cohort	metadata	metric	n_meta	gizmo_best_pc	gizmo_strength	gizmo_raw_p	mofa_best_factor	mofa_strength	mofa_raw_p	n_cohort_tests	bonf_cohort_thr	bonf_global_thr	gizmo_pc_var_frac	mofa_factor_var_frac	gizmo_survives_bonf_cohort	gizmo_survives_bonf_global	mofa_survives_bonf_cohort	mofa_survives_bonf_global
GSE65391_SLE	neutrophil_percent	spearman	844	1	0.7812126752657131	1.7649336870373714e-174	1	0.7640607042592371	1.9354094139362127e-162	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	True	True	True	True
GSE65391_SLE	lymphocyte_percent	spearman	827	1	0.8019569435702828	8.852212749037175e-187	1	0.7833057893692298	1.6481067322487315e-172	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	True	True	True	True
GSE65391_SLE	platelet_count	spearman	896	3	0.1110132330861033	0.0008727031913349	8	0.1408219508567307	2.3319989294912658e-05	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.04117178050167621	False	False	False	False
GSE65391_SLE	esr	spearman	887	3	0.3069722808308103	8.254216546592888e-21	4	0.3416062850886967	1.1096884308599369e-25	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.09077195692477989	False	False	False	False
GSE65391_SLE	hgb	spearman	794	1	0.2898597397721533	7.790822693512203e-17	1	0.2783369024034899	1.3601722489172704e-15	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	cr	spearman	764	4	0.1966702647074137	4.23435517089549e-08	10	0.1975637245873356	3.6668680444399396e-08	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.026263343912276433	False	False	False	False
GSE65391_SLE	alb	spearman	743	4	0.311124765008996	3.862322482065313e-18	4	0.3041256762993707	2.300352153958664e-17	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.09077195692477989	False	False	False	False
GSE65391_SLE	ds_dna	spearman	578	1	0.1952771062596411	2.2426544548991254e-06	5	0.2170058014997978	1.3732495935057286e-07	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.07546223773048863	False	False	False	False
GSE65391_SLE	c3	spearman	895	2	0.2453497346956475	9.781010011808855e-14	2	0.2446930416958169	1.142604391163311e-13	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	c4	spearman	893	2	0.2685552909716172	3.22846969890572e-16	2	0.2706759330699748	1.849650861384737e-16	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	ast	spearman	667	2	0.3188930635526473	3.1255234192475715e-17	2	0.2942425343335275	8.673612999978826e-15	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	alt	spearman	668	2	0.2580006492311755	1.2818525190262191e-11	2	0.2589401003410214	1.0741439934630243e-11	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	ald	spearman	653	2	0.210798784637938	5.399708912651544e-08	2	0.2329780315867592	1.6891466901236822e-09	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	ldh	spearman	529	3	0.1630395382001986	0.0001657056752323	8	0.1742055776646735	5.623161518362276e-05	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.04117178050167621	False	False	False	False
GSE65391_SLE	steroid_iv_category	auc	924	1	0.3289634146341462	4.4817941987573424e-08	1	0.3353189493433395	2.4550443667517728e-08	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	cyclophosphamide_category	auc	923	1	0.4404935392985525	3.5315018360599017e-07	1	0.440202079082872	3.594832161124707e-07	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	True	True	True	True
GSE65391_SLE	oral_steroids_category	auc	924	1	0.3583221775992857	5.97052746867676e-17	1	0.3481005503495464	4.3947883571698523e-16	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	mycophenolate_category	auc	924	4	0.1793723962826928	4.214812942898038e-06	4	0.1644834471368352	2.4580231313195132e-05	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.09077195692477989	False	False	False	False
GSE65391_SLE	hydroxychloroquine_category	auc	923	2	0.213948728189511	0.0005595018321721	8	0.406754699083897	5.3720933395567545e-11	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.04117178050167621	False	False	True	True
GSE65391_SLE	metotrexate_category	auc	792	2	0.1943717277486909	0.0804382877788044	8	0.2941286462228871	0.0081555222477927	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.04117178050167621	False	False	False	False
GSE65391_SLE	nsaid_category	auc	783	4	0.1870147986414361	0.0029713148939564	7	0.2753820960698689	1.2171141249543131e-05	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.04789888025011812	False	False	False	False
GSE65391_SLE	asa_category	auc	781	2	0.1342876314023708	0.0023189584894301	2	0.1309624990680683	0.0029723010091935	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	treatment	spearman	996	1	0.0925783325136644	0.0034519175265434	10	0.1012270646413471	0.0013796231217293	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.026263343912276433	False	False	False	False
GSE65391_SLE	treatment_lmm1	spearman	996	4	0.0757855732200335	0.0167481772996263	2	0.0662854888263166	0.0364735552706052	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.12379534398959771	False	False	False	False
GSE65391_SLE	sledai	spearman	924	2	0.1791478962685486	4.1896301071450406e-08	2	0.2170047342553399	2.610024804888693e-11	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	disease_activity	spearman	924	2	0.1726111535108792	1.295380759220186e-07	2	0.2094203832188009	1.2876237492175268e-10	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	seizure	spearman	924	4	0.0616372350673838	0.0610884851157924	10	0.0693200632344232	0.0351323269978836	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.026263343912276433	False	False	False	False
GSE65391_SLE	psychosis	spearman	924	2	0.0538644591739067	0.101774847019306	7	0.056455876453751	0.0863167933017753	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.04789888025011812	False	False	False	False
GSE65391_SLE	organic_brain_syndrome	spearman	924	1	0.0513167639647914	0.1190413231008904	8	0.0773495907155195	0.0186946203810178	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.04117178050167621	False	False	False	False
GSE65391_SLE	lupus_headache	spearman	924	1	0.04325198840883	0.1889870313100208	9	0.0494220295513164	0.1333081199259276	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.03322830164899022	False	False	False	False
GSE65391_SLE	cva	spearman	924	2	0.0462136081572235	0.1604319018088243	10	0.0544814632881553	0.0979081363338907	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.026263343912276433	False	False	False	False
GSE65391_SLE	vasculitis	spearman	924	1	0.0585199145422106	0.0754092255534842	9	0.0949580117015681	0.0038634996530247	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.03322830164899022	False	False	False	False
GSE65391_SLE	arthritis	spearman	924	2	0.148112749505639	6.1518710085681535e-06	8	0.1727042535054168	1.2750980427848105e-07	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.04117178050167621	False	False	False	False
GSE65391_SLE	myositis	spearman	924	4	0.0881865983290444	0.0073131180641021	8	0.1385340127098022	2.3813523446372063e-05	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.04117178050167621	False	False	False	False
GSE65391_SLE	urinary_casts	spearman	924	2	0.0828945587882395	0.0117120032537514	2	0.1053681604260157	0.001338885902023	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	hematuria	spearman	924	1	0.1602445167688847	9.776215673089489e-07	1	0.1584344768123686	1.2979119767349685e-06	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	proteinuria	spearman	924	1	0.1353378300312346	3.669705345485503e-05	1	0.1339514382772812	4.413745682614709e-05	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	pyuria	spearman	924	1	0.1387580999662737	2.309407433431101e-05	1	0.1319565382015015	5.738657371160729e-05	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	new_rash	spearman	924	2	0.1598825175134248	1.0348913839042456e-06	2	0.1566080126068189	1.722061011015649e-06	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	alopecia	spearman	924	2	0.0936547258497251	0.0043819946714247	2	0.0892215310268295	0.0066507789420767	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	mucosal_ulcers	spearman	924	2	0.1819938230288725	2.529400543410946e-08	2	0.1775527159008723	5.539793159526175e-08	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	pleurisy	spearman	924	2	0.0399589437384866	0.2249436113856237	8	0.0586525395635503	0.0747486296420523	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.04117178050167621	False	False	False	False
GSE65391_SLE	pericarditis	spearman	924	2	0.0581450404460023	0.0773022119748018	2	0.0577085161183296	0.0795550334559518	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	low_complement	spearman	924	2	0.1966138812410641	1.6663831582882695e-09	2	0.2128344144231951	6.323918264481218e-11	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	increased_dna_binding	spearman	924	3	0.1254999855955138	0.0001308586701414	9	0.1551366008663056	2.157585280283465e-06	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.03322830164899022	False	False	False	False
GSE65391_SLE	fever	auc	924	3	0.3871474265774934	0.0038439331276027	8	0.7218958999709217	7.02551824613664e-08	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.04117178050167621	False	False	True	True
GSE65391_SLE	thrombocytopenia	auc	924	3	0.5838892172591406	0.0002967001488547	5	0.4984378958034281	0.0020111916416147	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.07546223773048863	True	False	False	False
GSE65391_SLE	leukopenia	auc	924	3	0.5440440440440439	3.036455247402503e-08	4	0.4600225225225225	2.8162385304387182e-06	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.09077195692477989	True	True	True	True
GSE65391_SLE	renal	auc	924	1	0.2173677610579114	1.3488025900575694e-08	1	0.2143182854537162	2.1425190116861962e-08	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65391_SLE	musculoskeletal	auc	924	2	0.3315524193548385	2.734063331370837e-09	2	0.3274798387096773	4.2599920039563574e-09	72	0.0006944444444444445	0.00027624309392265195	0.05849601531159484	0.12379534398959771	False	False	False	False
GSE65391_SLE	serology	auc	924	3	0.2158440141805291	2.547033981947418e-05	5	0.2476649850013634	1.3559997924780047e-06	72	0.0006944444444444445	0.00027624309392265195	0.04418348124830024	0.07546223773048863	False	False	False	False
GSE65391_SLE	sledai_component_class	spearman	996	4	0.2001381930002752	1.8547739520522024e-10	5	0.1268993087975959	5.917123669140277e-05	72	0.0006944444444444445	0.00027624309392265195	0.033937061432335956	0.07546223773048863	False	False	False	False
GSE65391_SLE	sledaic_lmm2	spearman	996	1	0.3020388057574182	1.866687307440195e-22	1	0.2906458661085284	7.678182340729355e-21	72	0.0006944444444444445	0.00027624309392265195	0.1805741938254549	0.3884909672790056	False	False	False	False
GSE65682_sepsis	gender	auc	802	5	0.0581133042809536	0.1606256741940184	9	0.0941681620097412	0.0229959388358819	12	0.004166666666666667	0.00027624309392265195	0.0428913449921832	0.02584148801843935	False	False	False	False
GSE65682_sepsis	age	spearman	802	1	0.1609734222899117	4.616450445713722e-06	1	0.14793725197842	2.597527957751064e-05	12	0.004166666666666667	0.00027624309392265195	0.18234656240068642	0.2813330217654999	False	False	False	False
GSE65682_sepsis	pneumonia_diagnoses	spearman	802	5	0.0909792923226954	0.0099423827778764	5	0.110316828219772	0.0017551550323561	12	0.004166666666666667	0.00027624309392265195	0.0428913449921832	0.05884131598762334	False	False	False	False
GSE65682_sepsis	thrombocytopenia	spearman	802	5	0.1357018823310875	0.0001157889647464	2	0.1330616115838836	0.0001573382182778	12	0.004166666666666667	0.00027624309392265195	0.0428913449921832	0.2418017103840298	False	False	False	False
GSE65682_sepsis	endotype_cohort	spearman	802	5	0.3226217099959595	6.978971425669017e-21	2	0.2795034977136487	7.362794740249248e-16	12	0.004166666666666667	0.00027624309392265195	0.0428913449921832	0.2418017103840298	False	False	False	False
GSE65682_sepsis	endotype_class	spearman	802	2	0.3211876896899097	1.0582906093337418e-20	2	0.3695755633007876	2.327087890678695e-27	12	0.004166666666666667	0.00027624309392265195	0.15414988827505668	0.2418017103840298	False	False	False	False
GSE65682_sepsis	mortality_event_28days	auc	479	3	0.2019706801249701	0.0011272216193976	9	0.2055275174236961	0.00091957569964	12	0.004166666666666667	0.00027624309392265195	0.09404191178874025	0.02584148801843935	False	False	False	False
GSE65682_sepsis	time_to_event_28days	spearman	479	3	0.1610962938398688	0.0004005843283797	3	0.1544472423577075	0.0006943910340172	12	0.004166666666666667	0.00027624309392265195	0.09404191178874025	0.13530589914537772	False	False	False	False
GSE65682_sepsis	icu_acquired_infection	spearman	802	2	0.1128960621860627	0.0013627410173997	7	0.1615658159414947	4.253635484038773e-06	12	0.004166666666666667	0.00027624309392265195	0.15414988827505668	0.04045469526796793	False	False	False	False
GSE65682_sepsis	icu_acquired_infection_paired	spearman	802	2	0.3105129501846905	2.1888549450602185e-19	2	0.3209120816467402	1.14615809932152e-20	12	0.004166666666666667	0.00027624309392265195	0.15414988827505668	0.2418017103840298	False	False	False	False
GSE65682_sepsis	diabetes_mellitus	spearman	802	2	0.2091305181528327	2.2382865098204597e-09	2	0.2279279835232963	6.536863734260509e-11	12	0.004166666666666667	0.00027624309392265195	0.15414988827505668	0.2418017103840298	False	False	False	False
GSE65682_sepsis	abdominal_sepsis_and_controls	spearman	802	2	0.1438822631962587	4.320602598127679e-05	6	0.1969021439346862	1.8807561930993762e-08	12	0.004166666666666667	0.00027624309392265195	0.15414988827505668	0.05417948583099151	False	False	False	False
